,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
93,nurse,2019,1,97,임신 28주 된 임부가 복부 통증을 호소하여 전자태아감시기를 적용한 결과 규칙적인 자궁수축이 확인되었다. 임부와 태아 상태를 확인하였을 때 자궁수축억제제를 투여하여 임신을 유지시킬 수 있는 상황은?,태아질식,융모양막염,태반조기박리,중증 자간전증,자궁경부 2 cm 개대,E,
94,nurse,2019,1,98,임신 33주 된 임부가 “1시간 전에 물 같은 것이 속옷을 적셨어요.”라고 호소하였다. 검진 결과 양막파열이 확인되었고 태아심박동수는 148회/분이었다. 우선적으로 관찰해야 할 사항은?,요실금,자궁수축,태아 기형,태반의 위치,자궁바닥 높이,B,
95,nurse,2019,1,99,임신 41주 된 초임부에게 유도분만을 실시하고자 한다. 자궁경부를 부드럽게 하여 경부 변화를 촉진하기 위한 중재는?,관장을 실시한다.,좌측위를 취해준다.,복식호흡을 격려한다.,인공양막절개술을 시행한다.,프로스타글란딘 질좌약을 삽입한다.,E,
96,nurse,2019,1,100,정상분만 한 산모에게 메틸에르고노빈을 투여하고자 할 때 우선 확인하여야 할 사항은?,체온,혈압,소변량,깊은힘줄반사,헤모글로빈 수치,B,
97,nurse,2019,1,101,"산후 2일째인 산모가 발한이 있으며 하루 배뇨량은 3,000 mL 정도이다. 이러한 현상이 발생하는 이유는?",산후 감염,자궁무력증,방광배뇨근의 수축 증가,임신 중 축적된 체액 배출,산후 옥시토신 호르몬 증가,D,
98,nurse,2019,1,102,모유수유의 모체 측 장점에 대한 교육 내용으로 옳은 것은?,후진통 감소,자궁 퇴축 촉진,유두 균열 예방,빠른 월경 회복,완전한 자연 피임,B,
99,nurse,2019,1,103,분만과정에서 태반박리가 잘되지 않았던 산모가 출산 1주일 후에 선홍색 질출혈이 발생했을 때 예상되는 건강문제는?,잔류태반,자궁탈출,자궁파열,산도 열상,자궁내막증,A,
100,nurse,2019,1,104,2시간 전에 4.2 kg의 아기를 흡입분만 한 산모의 자궁 바닥이 배꼽으로부터 2 cm 위에서 부드럽게 촉지되어 자궁 마사지를 시행하고자 한다. 자궁 마사지를 실시하는 주요 목적은?,장운동 촉진,후진통 완화,자궁수축 촉진,산모의 안위감 증진,복부 혈액 순환 촉진,C,
101,nurse,2019,1,105,"제왕절개분만 후 산모가 갑자기 안절부절못하며 심한 흉통과 호흡곤란을 호소한다. 사정결과 빈맥, 저혈압과 청색증이 확인되었을 때 예상되는 건강문제는?",유방염,폐색전증,자궁파열,신우신염,자궁내막염,B,
102,nurse,2019,2,1,유아의 언어발달을 촉진시키기 위한 부모교육 내용은?,은유적인 표현을 넣어서 대화한다.,유아가 사용하는 언어로 대화한다.,유아가 먼저 말을 할 때까지 기다린다.,유아가 말을 잘 못하더라도 말을 많이 걸어준다.,유아가 동영상을 하루 두 시간 이상 시청하게 한다.,D,
103,nurse,2019,2,2,문진을 통해 학령전기 아동의 건강력을 수집할 때 효율적인 전략은?,의학용어를 사용하여 질문한다.,아동과의 면담을 위해 부모와 분리시킨다.,대부분의 건강 정보를 아동에게서 수집한다.,편안한 분위기 조성을 위해 놀이를 활용한다.,시선을 떼지 않으면서 큰 웃음으로 면담을 시작한다.,D,
104,nurse,2019,2,3,아동의 성장과 발달 특성에 대한 설명으로 옳은 것은?,발달순서는 예측할 수 있다.,신체 각 부분의 발달 속도는 같다.,"사지에서 몸통, 머리의 순서로 발달한다.",복잡한 동작에서 단순한 동작으로 발달한다.,말초신경계가 중추신경계보다 먼저 발달한다.,A,
105,nurse,2019,2,4,소아과 외래를 방문한 12개월 영아의 부모가 “지지해 주지 않으면 아기가 혼자 앉아 있지 못해요.”라며 걱정하고 있다. 간호사의 답변으로 적절한 것은?,“정상 소견입니다.”,“매일 앉기 연습을 시켜보세요.”,“발달검사와 신경학적 검사를 받아보세요.”,“아기는 12개월이 지나야 앉을 수 있습니다.”,“아기마다 조금씩 차이가 있으니 좀 더 기다려보세요.”,C,
106,nurse,2019,2,5,홍역이 유행할 때 8개월 영아에게 적용할 수 있는 예방접종 방법은?,12개월에 MMR 백신 접종함,지금부터 2개월 간격으로 홍역 단독백신 3회 접종함,지금 홍역 단독백신 접종하고 4~6세에 MMR 백신 접종함,지금 홍역 단독백신 접종하고 4주 후 홍역 단독백신 재접종함,지금 MMR 백신 접종하고 12~15개월과 4~6세에 MMR 백신 접종함,E,
107,nurse,2019,2,6,영아의 안전사고를 예방하기 위한 부모교육 내용은?,화장실 문은 항상 닫아둔다.,아기가 보챌 때는 젤리를 준다.,푹신한 매트리스 위에서 재운다.,노리개젖꼭지는 끈으로 묶어 목에 걸어준다.,자동차 안에서는 아기를 엄마의 무릎 위에 앉힌다.,A,
108,nurse,2019,2,7,태아의 혈액 순환에 대한 설명으로 옳은 것은?,정맥관은 폐동맥과 대동맥을 연결하여 폐를 우회한다.,동맥관은 제대정맥과 하대정맥을 연결하여 간을 우회한다.,하대정맥을 통과한 혈액은 우심방과 난원공을 통하여 좌심방으로 간다.,우심방으로 들어온 혈액은 우심실과 폐동맥을 통하여 대부분 폐순환을 한다.,산소를 다량 함유한 모체의 혈액은 제대동맥을 통하여 태아에게 전달된다.,C,
109,nurse,2019,2,8,"재태 기간 37주 2일로 출생한 신생아가 다음과 같은 호흡 양상을 보였다면 신생아의 상태는?• 호흡 40회/분, 맥박 124회/분• 호흡의 깊이와 리듬은 불규칙함• 10초간 호흡을 멈추는 현상이 보이기도 함• 횡격막과 복벽 근육을 사용하는 복식호흡을 함",정상호흡,미숙아무호흡,호흡곤란증후군,태변흡인증후군,기관지폐이형성증,A,
110,nurse,2019,2,9,"출생 직후 신생아가 다음과 같은 증상을 보일 때 아프가점수는?• 체온 37.0℃, 맥박 92회/분• 느리고 불규칙하게 호흡함• 사지를 약간 구부린 상태로 누워있음• 몸체는 붉고 사지는 푸르스름한 색을 띰• 카테터를 콧속에 넣었을 때 재채기와 기침을 함",5점,6점,7점,8점,9점,B,
111,nurse,2019,2,10,신생아의 젖병 수유에 대한 부모교육 내용은?,1회 수유 시간은 5분 이내가 적절하다.,먹다가 남긴 것은 전자레인지로 데워 먹인다.,수유 촉진을 위해 아기의 뺨과 턱을 지지한다.,수유 후 소화를 위해 아기를 왼쪽으로 눕힌다.,아기가 수면 중이라도 계획된 수유 시간을 지킨다.,C,
112,nurse,2019,2,11,6개월 영아에게 고형식을 제공하는 방법으로 옳은 것은?,숟가락을 이용하여 스스로 떠먹도록 한다.,야채로 시작하고 이어서 곡류를 추가한다.,한 번에 한 가지씩 새로운 음식을 추가한다.,알레르기가 있는 영아에게는 달걀을 먼저 먹인다.,고형식을 젖병에 넣어 구멍이 큰 젖꼭지로 먹인다.,C,
113,nurse,2019,2,12,5개월 영아가 침을 흘리고 보채며 무엇이든 입에 넣고 깨물려고 한다고 부모가 걱정할 때 간호사의 답변으로 적절한 것은?,“아스피린을 갈아서 먹이세요.”,“딱딱한 막대 사탕을 물려주세요.”,“보챌 때마다 엄마 젖을 물리세요.”,“거즈로 싼 얼음을 잇몸에 대주세요.”,“시간이 지나면 해결되므로 걱정하지 마세요.”,D,
114,nurse,2019,2,13,"유아가 지시받는 것을 싫어하고 “안 해.”, “싫어.”로 반응한다며 어머니가 이러한 행동의 이유를 물어볼 때 간호사의 설명으로 옳은 것은?",“유아우울증의 초기 증상입니다.”,“자율성이 발달하는 과정입니다.”,“부모의 관심 부족이 원인입니다.”,“편하고 안전하게 느끼기 위함입니다.”,“부모의 일관되지 않은 훈육 때문입니다.”,B,
115,nurse,2019,2,14,유아의 대소변가리기 훈련에 대한 부모교육 내용은?,배변 실수가 있을 때마다 벌을 준다.,배변 시간을 정하여 엄격하게 지킨다.,대변가리기보다 소변가리기를 먼저 훈련한다.,대변 훈련을 할 때는 성인용 변기를 사용한다.,주간 소변가리기는 야간 소변가리기보다 먼저 훈련한다.,E,
116,nurse,2019,2,15,"10세 여아가 최근 1주일간 등교 시간이 되면 배가 아프고, 숨이 막히며, 쓰러질 것 같다고 하며 학교 가기를 거부하였다. 혈액검사, 흉부/복부 X선 검사, 심전도 검사가 모두 정상이었다면 간호사가 어머니에게 설명할 내용은?",“자택 학습(home schooling) 을 고려해 보세요.”,“꾀병이니 반복되지 않도록 단호하게 다루세요.”,“뇌컴퓨터단층촬영과 뇌전도검사가 필요합니다.”,“교사에게 아이의 학교생활에 대하여 물어보세요.”,“타임아웃을 적용하여 반성의 시간을 갖게 하세요.”,D,
117,nurse,2019,2,16,"키 155 cm, 몸무게 45 kg인 15세 여아가 자신이 뚱뚱하다고 생각하여 인터넷으로 다이어트 알약을 구매하여 복용하였다. 지난 2주간 학교급식을 거르고 저녁 식사도 거부하여 어머니와 함께 내원하였다. 적절한 간호진단은?",발달장애로 인한 사회적 상호작용 장애,약물 오남용과 관련된 자주적 의사결정 장애,부모의 과도한 통제와 관련된 가족과정 손상,체형에 대한 왜곡된 인식과 관련된 신체상 혼란,가족관계의 역기능과 관련된 만성적 자존감 저하,D,
118,nurse,2019,2,17,유아를 건강검진 할 때 적절한 접근법은?,검진 절차를 유아에게 자세히 설명한다.,억제가 필요하면 부모에게 도움을 청한다.,유아가 스스로 옷을 벗을 때까지 기다린다.,검진을 실시해도 되는지 유아에게 물어본다.,"기구를 사용하는 눈, 귀, 입 검진을 먼저 실시한다.",B,
119,nurse,2019,2,18,신생아의 위관 삽입 길이를 결정할 때 코끝에서 어디까지 어떻게 재어야 하는가?,배꼽까지 곧바로,검상돌기까지 곧바로,귓불을 거쳐서 흉골 중간까지,귓불을 거쳐서 검상돌기와 배꼽 중간까지,세 번째와 네 번째 늑간 중간까지 곧바로,D,
120,nurse,2019,2,19,미숙아가 3주째 신생아집중치료실에서 입원 치료 중이다. 괴사소장대장염으로 의심되는 특이 소견은?,혈변,비담즙성 구토,복부둘레 감소,혈액이 섞인 위 내용물,올리브 모양의 복부 덩어리,A,
121,nurse,2019,2,20,구순구개열이 있는 영아의 수술 후 적절한 간호중재는?,엎드린 자세로 눕힌다.,구강흡인을 자주 한다.,팔꿈치 억제대를 적용한다.,노리개젖꼭지로 울음을 달랜다.,빨대를 사용하여 수분을 섭취하도록 한다.,C,
122,nurse,2019,2,21,식도폐쇄와 기관식도루로 진단을 받은 신생아에게 적용할 우선적인 간호중재는?,위관영양을 실시한다.,구강을 항균제로 닦는다.,구강분비물을 자주 흡인한다.,머리를 30° 정도 낮추어 눕힌다.,특수분유를 경구로 소량씩 먹인다.,C,
123,nurse,2019,2,22,"영아가 2~3일 동안 하루 4~5회 설사를 하였고, 체중이 8.4 kg에서 7.9 kg으로 감소하였다. 적절한 간호중재는?",꿀물을 먹인다.,과일 주스를 먹인다.,모유수유를 중단한다.,경구재수화용액을 먹인다.,정맥으로 수액을 주입한다.,D,
124,nurse,2019,2,23,"영아가 갑자기 자지러지게 울고, 점액과 혈액 섞인 대변, 구토가 있어 응급실을 방문하였다. 영아의 우상복부에서 소시지 모양의 덩어리가 촉진되어 공기 관장이 처방되었다. 부모는 아기에게 관장이 아플 것 같다며 다른 방법이 없는지 문의하였다. 간호사의 답변으로 적절한 것은?",“통증 완화를 위해 진통제를 먹이겠습니다.”,“아기의 진정을 위해 따뜻한 물을 먹이면 됩니다.”,“관장하면서 복부마사지를 하면 통증이 완화됩니다.”,“아기의 복부 통증이 사라지면 그때 관장을 하겠습니다.”,“지연되면 장 괴사 가능성이 있으니 바로 관장을 하는 것이 좋습니다.”,E,
125,nurse,2019,2,24,"영아가 안절부절못하며, 오른쪽 귀를 잡아당기고 비비며 운다. 체온이 37.8℃이고, 외관상 귀의 상처는 보이지 않는다. 우선적으로 해결해야 할 간호 문제는?",통증,기도폐쇄,청력장애,피부손상,영양불균형,A,
126,nurse,2019,2,25,"4세 남아에게 갑작스러운 고열, 인후통, 호흡곤란이 나타나 급성후두개염이 의심될 때 우선되는 간호중재는?",심호흡을 시킨다.,진정제를 투여한다.,불안을 완화시킨다.,정맥으로 수액을 주입한다.,기도 확보를 위한 응급 장비를 준비한다.,E,
127,nurse,2019,2,26,"영아가 동전을 삼키다 목에 걸려 기침을 하면서, 숨을 잘 못 쉬고, 얼굴이 파래졌다고 어머니가 다급하게 전화를 하였다. 간호사의 답변으로 적절한 것은?",“아기에게 진통제를 먹이세요.”,“지금 바로 아기를 데리고 병원으로 오세요.”,“아기의 입에 손가락을 넣어 동전을 꺼내세요.”,“아기를 엎드린 채 머리와 상체를 아래로 기울이고 등을 세게 두드리세요.”,“아기를 바닥에 똑바로 눕힌 후 명치 부위를 세 손가락으로 2~3 cm 깊이로 누르세요.”,D,
128,nurse,2019,2,27,혈우병 진단을 받은 8세 아동의 부모에게 제공할 교육 내용은?,운동으로 수영이 좋다.,통증이 있으면 아스피린을 먹인다.,단단한 칫솔모로 양치질을 해준다.,또래와 함께 축구나 야구를 하게 한다.,출혈 시 출혈 부위를 심장 높이보다 낮게 한다.,A,
129,nurse,2019,2,29,천식 발작으로 입원한 학령기 아동의 퇴원 후 천식 악화 예방을 위한 부모교육 내용은?,실내 습도를 60% 이상 유지한다.,학교 체육활동에 참여시키지 않는다.,호흡곤란이 있을 때 찬 습기를 제공한다.,베개 커버는 부드러운 면제품을 사용한다.,거실 바닥에 양모 카펫을 깔아 보온을 유지한다.,D,
130,nurse,2019,2,30,"아동에게 흔한 골절로 뼈의 압박받은 쪽은 구부러지고, 반대쪽은 부러지는 골절 유형은?",팽륜골절,생목골절,완전골절,끼임골절,나선형골절,B,
131,nurse,2019,2,31,인후염으로 입원해 있는 영아가 체온이 39.0℃로 상승하고 입에 거품이 나며 안구가 위쪽으로 편위되는 전신 강직간대발작을 하고 있다. 우선적인 간호중재는?,미온수로 몸을 닦는다.,심폐소생술을 실시한다.,고개를 옆으로 돌려준다.,경련하는 동안 아기를 안아준다.,처방된 해열제를 경구로 투여한다.,C,
132,nurse,2019,2,32,수두의 발진 양상에 대한 설명으로 옳은 것은?,반구진발진이 귀 뒤부터 나타난다.,"발진은 반점, 구진, 수포, 가피 순으로 변한다.",발진이 서로 융합되어 불규칙한 형태로 보인다.,발진과 함께 구강 점막에 코플릭반점이 동반된다.,발진은 사지에서 먼저 발생하여 몸통으로 퍼진다.,B,
