,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
95,pharm,2019,1,99,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 알코올성 간경화를 앓고 있는 환자가 불면증과 무기력에 이어 혼수상태가 되었고, 피를 토하였다. 검사 결과 식도하부 1/3 지점의 점막아래 정맥들이 여러 개 확장되어 있고 일부가 파열, 출혈된 것이 확인되었다고 한다. 위 증상을 보이는 식도 질환은?",이완불능증(achalasia),식도정맥류(esophageal varix),바레트식도(Barrett esophagus),식도게실(esophageal diverticulum),호산구식도염(eosinophilic esophagitis),B,
96,pharm,2019,1,100,"다음 사례를 읽고 각 문제에 적합한 답을 고르시오. 알코올성 간경화를 앓고 있는 환자가 불면증과 무기력에 이어 혼수상태가 되었고, 피를 토하였다. 검사 결과 식도하부 1/3 지점의 점막아래 정맥들이 여러 개 확장되어 있고 일부가 파열, 출혈된 것이 확인되었다고 한다. 이 환자가 피를 토하기 전에 보인 혼수상태의 원인은?",응고결손(coagulopathy),지라기능항진증(hypersplenism),저알부민혈증(hypoalbuminemia),간뇌병증(hepatic encephalopathy),고에스트로겐혈증(hyperestrogenemia),D,
97,pharm,2019,2,1,"벤젠이 상온, 상압에서 액체로 존재할 수 있도록 작용하는 분자 간의 결합양식은?",complexation,hydrogen bond,ion- ion interaction,ion- dipole interaction,Keesom force,E,
98,pharm,2019,2,2,"이산화탄소가 액체 상태로 존재할 수 있는 압력과 온도 조건은? (단, CO2의 임계압력은 73 기압이며 임계온도는 31℃이다.) ","60 기압, 35℃","100 기압, 25℃","146 기압, 35℃","200 기압, 35℃","200 기압, 45℃",B,
99,pharm,2019,2,3,"부분섞임성이 있는 물과 n-butyl alcohol의 두 액체가 완전히 혼화된 하나의 상으로 존재할 때, 이 상에서의 자유도의 수(F) 는? (단, 응축계로 취급함) ",0,1,2,3,4,C,
100,pharm,2019,2,4,"물 60% 와 페놀 40% 로 구성된 용액의 온도가 50℃에 이르렀을 때, 이 상태에서 아래층(하층) 에 포함된 물의 함량(%) 은? (단, 50℃일 때 물에 대한 페놀의 용해도는 11% 이며, 페놀에 대한 물의 용해도는 37% 이다.) ",11%,37%,60%,63%,89%,B,
101,pharm,2019,2,5,난용성 약물인 voriconazole이 β-cyclodextrin과 내포화합물을 형성할 때의 주요 결합양식은?,공유결합,금속결합,배위결합,이온결합,소수성결합,E,
102,pharm,2019,2,6,작용 지속시간을 연장하기 위한 ‘근육주사용 약물저장고(depot) 요법’에 요변성(thixotropy) 특성을 보이는 부형제를 활용하는 이유는?,보관 중 낮은 점도 유지,주사 시 높은 점도 유지,주사 후 높은 점도 유지,주사 후 낮은 점도 유지,주사 시 높은 삼투압 유지,C,
103,pharm,2019,2,7,이부프로펜 수용액의 ‘무한 희석 시의 당량전도도(Λ0) ’에 대한 ‘어느 농도에서의 당량전도도(Λc) ’의 비율(Λc/Λ0) 에 해당되는 것은?,해리도,투과도,비전도도,이온강도,활성도계수,A,
104,pharm,2019,2,8,"일정량의 증류수에 비전해질 약물 A (분자량 186 g/mol) 를 2.0 g 녹인 용액의 어는점내림값이 0.5℃이었다. 같은 양의 증류수에 비전해질 약물 B를 4.0 g 녹인 용액의 어는점내림값이 2.0℃로 측정되었다면, 약물 B의 분자량(g/mol) 은?",46.5,93,186,279,372,B,
105,pharm,2019,2,9,약산성 약물(pKa 4.7)  0.2 mole에 서로 다른 양의 Na OH를 첨가하여 1 L의 수용액 5가지를 다음과 같이 제조하였다. 다음 중 소량의 산 또는 염기의 추가에 의해 pH가 가장 많이 변화하는 것은?,pH 4.0,pH 4.5,pH 5.0,pH 5.5,pH 6.0,E,
106,pharm,2019,2,10,약산성 약물의 진분배계수를 측정할 때 유상에서 일어날 가능성이 있어서 고려해야 할 현상은?,해리,회합,침전,결정화,무정형화,B,
107,pharm,2019,2,11,"약물이 흡수될 때, 생체막을 가로질러 형성되는 농도 기울기(gradient) 가 일정한 상태임을 뜻하는 것은?",정상상태,제어상태,평형상태,지연상태,싱크상태,A,
108,pharm,2019,2,12,위장관의 pH에 영향을 받지 않고 약물을 일정한 속도로 방출할 수 있는 OROS 제형의 방출 구동력(driving force) 은?,온도차,삼투압,표면장력,점막부착력,고분자 매트릭스의 분해,B,
109,pharm,2019,2,13,"유사0차반응으로 분해되는 약물 A의 현탁점안제(초기농도: 50 mg/mL) 를 제조하고, 분해속도를 측정하여 1×10^-2(mg/mL) /day의 속도상수를 얻었다. 이 제제를 동일 온도에서 보관할 때, 약물 A의 농도가 초기농도의 90% 로 줄어드는 데 걸리는 기간(t90%) 은?",10일,50일,100일,500일,1000일,D,
110,pharm,2019,2,14,"25℃의 보관 조건에서 유효기간이 14일인 항생제 용액을 5℃에서 냉장보관 할 때, 유효기간의 변화를 추정하는 데 유용한 인자는?",S(퍼짐계수),Q10(큐텐값),Λc(당량전도도),εsol’n(용액의 유전상수),δwater(물의 용해도파라미터),B,
111,pharm,2019,2,16,시메티콘은 장내 이상발효에 의해 생성된 작은 기포들을 제거하는 기능이 있어서 아랫배가 더부룩할 때 장내 가스를 제거할 목적으로 사용하는 소포제이다. 시메티콘과 같은 효과를 가지는 약품을 개발하고자 할 때 가장 중요시해야 할 성질은?,공극률,투과계수,확산계수,퍼짐계수,친수- 친유 평형비,E,
112,pharm,2019,2,19,Benzenesulfonic acid를 처리하여 염으로 만들 수 있는 약물은?,amlodipine,aspirin,carisoprodol,simvastatin,thiopental,A,
113,pharm,2019,2,20,Tamoxifen의 중심 골격은?,2- aminopyrimidine,anthraquinone,enediyne,quinoline,triphenylethylene,E,
114,pharm,2019,2,21,o-Phenylenediamine과 glyoxal을 원료로 하여 얻을 수 있는 약물은?,p- aminosalicylic acid,dapsone,ethionamide,isoniazid,pyrazinamide,E,
115,pharm,2019,2,25,Fischer indole synthesis 반응을 이용하여 핵심 골격을 합성할 수 있는 약물은?,fluoxetine,modafinil,paroxetine,quetiapine,sumatriptan,E,
116,pharm,2019,2,30,"Imidazo[1,2-a]pyridine이 중심 골격인 약물은?",aripiprazole,carvedilol,diazepam,sumatriptan,zolpidem,E,
117,pharm,2019,2,31,Benzodiazepine계 약물 중 다음 설명에 해당하는 것은?• 합성원료는 2-amino-5-chlorobenzophenone이다.• Triazole 구조를 포함한다.• 약물의 methyl기가 hydroxymethyl기로 대사된다.,alprazolam,chlordiazepoxide,diazepam,lorazepam,oxazepam,A,
118,pharm,2019,2,32,Cimetidine의 개발과정 중 guanidine기의 이온화를 감소시켜 H2 수용체와의 결합을 높일 수 있었다. 이러한 결과를 얻기 위해 cimetidine의 guanidine기에 도입된 치환기는?,- CH3,- CN,- COOH,- NH2,- NO2,B,
119,pharm,2019,2,33,γ-Aminobutyric acid의 구조에 소수성 치환기를 도입하여 중추신경계로의 이동을 증가시킨 약물은?,baclofen,captopril,naproxen,procainamide,sodium valproate,A,
120,pharm,2019,2,34,키랄(chiral) 탄소를 가지는 약물은?,celecoxib,cetirizine,diclofenac,indomethacin,mefenamic acid,B,
121,pharm,2019,2,37,"0.1 mol/L Na OH 수용액의 수소이온 활동도(AH+) (mol/L) 는? (단, 25℃에서 0.1 mol/L 용액의 활동도계수는 γH+＝0.83이다.) ",0.1×0.83,0.1×0.83^-1,10^-13×0.83,10^-13×0.83^-1,0.1×10^-13×0.83^-1,C,
122,pharm,2019,2,38," pH 9.0의 수용액에 페놀이 녹아있을 때 총페놀 중 해리된 페놀의 몰분율은? (단, 페놀의 Ka＝10^-10이다.) 
",1/9,1/11,9/10,9/11,10/11,B,
123,pharm,2019,2,40,"아스피린을 중화적정법으로 정량할 때, 검액에 NaOH 표준액을 일정 과량 가한 후 가열해야 하는 이유는?",가수분해 완결,공기산화 억제,공침현상 방지,용해도적 증가,탄산오차 제거,A,
124,pharm,2019,2,41,EDTA를 표준액으로 하여 정량분석 할 수 있는 약물은?,티오테파,텔미사르탄,판토텐산칼슘,퀴닌황산염수화물,클로르페니라민말레산염,C,
125,pharm,2019,2,42,"피리독신염산염을 비수적정법으로 정량할 때, 적정표준액 –용매를 옳게 연결한 것은?",Na OH – 메탄올,Na OCH3 – 메탄올,Na OCH3 – 디메틸포름아미드,"HClO4 – 에틸렌디아민, 에탄올","HClO4 – 아세트산무수물, 아세트산탈수물",E,
126,pharm,2019,2,43,중금속의 원자흡수스펙트럼이 선스펙트럼(line spectrum) 을 보이는 것과 달리 나프록센의 자외가시부흡수스펙트럼은 폭이 넓은 띠스펙트럼(band spectrum) 으로 나타나는 이유는?,원자는 진동전이가 크다.,원자는 진동전이와 회전전이가 있다.,분자는 원자의 에너지 준위와 항상 동일하다.,분자는 전자전이 에너지가 회전전이 에너지보다 작다.,분자는 전자전이 이외에 진동전이와 회전전이가 있다.,E,
127,pharm,2019,2,46,"달걀에 미량으로 잔류된, 유기염소계 살충제 성분인 피프로닐(fipronil) 을 선택적으로 측정할 수 있는 기체크로마토그래피 검출기는?",열이온검출기(TID),전자포획검출기(ECD),열전도도검출기(TCD),불꽃광도검출기(FPD),불꽃이온화검출기(FID),B,
128,pharm,2019,2,47,고성능액체크로마토그래프법에서 사용되는 검출기는?,질소/인검출기,열전도도검출기,전자포획검출기,질량분석검출기,불꽃이온화검출기,D,
129,pharm,2019,2,48,순상 액체크로마토그래피에 대한 설명으로 옳은 것은?,비극성 고정상을 사용한다.,이동상이 고정상에 비해 극성이 크다.,이동상은 이온세기가 큰 완충액을 사용한다.,Octadecylsilyl기로 치환된 고정상을 사용한다.,순상 고정상은 역상 고정상에 비해 극성이 크다.,E,
130,pharm,2019,2,49,의약품 성분의 추출 효율이 일정하지 않아 크로마토그래프법에서 측정값이 변동할 우려가 있을 때 사용하기에 적절한 분석법은?,내부표준법,외부표준법,표준물첨가법,표준검량선법,면적백분율법,A,
131,pharm,2019,2,50,미셀 동전기 크로마토그래피에서 계면활성제 sodium dodecylsulfate(SDS) 의 역할은?,중성물질의 양이온화를 촉진한다.,음이온성 물질을 중성물질화 한다.,양이온성 물질의 이온화를 억제한다.,중성물질을 소수성의 차이에 따라 분리한다.,음이온성 물질을 양이온성 물질로 변화시킨다.,D,
132,pharm,2019,2,51,측정치들의 결과를 이용하여 최적직선을 구하였을 때 직선에 측정치들이 밀집된 정도를 나타내는 것은?,자유도,상관계수,분석관리도,품질관리도,정규분포곡선,B,
133,pharm,2019,2,52,측정치의 기각 검정 시 사용되는 방법은?,Q test,blind test,blank test,control test,recovery test,A,
134,pharm,2019,2,55,용해 시 흡열반응으로 인해 입속에 넣었을 때 청량감을 주고 감미가 있어 추어블정(저작정) 의 부형제로 많이 사용되는 것은?,백당,전분,유당,과당,만니톨,E,
135,pharm,2019,2,56,"혼합용기, 교반날개, 세단기로 구성된 장치를 사용하여 균일한 크기의 고밀도 과립을 재현성 있게 생산할 수 있는 과립 제조법은?",분무건조법,압출과립법,유동층조립법,고전단과립법,저전단과립법,D,
136,pharm,2019,2,57,"입안에서 천천히 녹거나 붕해하도록 단단하게 만든 고형제제로서 주로 구강, 인두 등에 국소효과를 나타내는 것은?",설하정,발포정,용해정,주형정,트로키제,E,
137,pharm,2019,2,58,"타정용 과립의 충전이 원활하지 못해, 제조된 정제의 질량편차가 크게 나타났다. 이러한 문제를 해결하는 방법은?",습윤제를 가한다.,과립을 분쇄한다.,미분말을 20% 이상 가한다.,과립체의 안식각을 크게 한다.,활택제를 첨가하여 내부마찰계수를 줄인다.,E,
138,pharm,2019,2,59,타정 시 결합제의 첨가량이 부족할 때 발생하는 주된 현상은?,경도가 커진다.,캡핑이 일어난다.,마손도가 감소한다.,용출시간이 길어진다.,붕해시간이 길어진다.,B,
139,pharm,2019,2,60,Sudan III 분말을 가하면 전체적으로 붉게 착색되는 유제성 기제는?,바셀린,친수연고,흡수연고,바니싱크림,벤토나이트,C,
140,pharm,2019,2,61,안연고제 용기의 가스멸균에 사용하는 물질은?,n- 부탄,프로판,이소부탄,디메틸에테르,에틸렌옥사이드,E,
141,pharm,2019,2,62,O/W형 유제에서 외상의 점도를 높여 유제를 안정화하기 위해 사용할 수 있는 수용성 첨가제는?,파라핀,벤질알코올,폴리에틸렌,에틸셀룰로오스,카르복시메틸셀룰로오스나트륨,E,
142,pharm,2019,2,63,각 제형에서 원료 의약품의 입자경 감소가 미치는 영향을 옳게 설명한 것은?,과립제 – 약물의 용출속도 증가,현탁제 – 약물의 침강속도 증가,연고제 – 약물의 혼합 균일성 감소,흡입제 – 약물의 폐포 도달률 감소,침출제제 – 유효성분의 침출속도 감소,A,
143,pharm,2019,2,64,의약품에 사용하는 첨가제의 용도와 그 예를 옳게 연결한 것은?,흡착제 – 글리세린,방부제 – 산화티탄,항산화제 – 카올린,보습제 – 프로필렌글리콜,현탁화제 – 아황산나트륨,D,
144,pharm,2019,2,65,"분자량에 따라 녹는점, 물리적 상태와 점도가 변화하는 수용성 연고기제는?",백납,실리콘,벤토나이트,정제라놀린,폴리에틸렌글리콜,E,
145,pharm,2019,2,66,초음파를 이용하여 피부 각질층에 공극을 일시적으로 만들어 펩티드나 단백질 등 고분자 약물의 경피투과를 촉진하는 기술은?,마이크로니들(microneedle),소노포레시스(sonophoresis),이온토포레시스(iontophoresis),마이크로에멀션(microemulsion),일렉트로포레이션(electroporation),B,
146,pharm,2019,2,67,능동수송을 통한 약물의 흡수기전에 대한 설명으로 옳은 것은?,구조 특이성을 나타내지 않는다.,투과 속도는 온도의 영향을 받지 않는다.,투과량은 담체(carrier) 가 포화된 후에도 약물농도에 비례하여 증가한다.,생체막 양측에 있는 물질의 농도 기울기(gradient) 가 추진력으로 작용한다.,세포 내에서 에너지를 생산하는 대사반응을 저해하는 물질에 의하여 투과가 저해된다.,E,
147,pharm,2019,2,68,생물약제학적분류체계(BCS) 에 대한 설명으로 옳은 것은?,용해도는 낮지만 막투과도가 높은 약물은 제2군에 속한다.,용해도는 높지만 막투과도가 낮은 약물은 제1군에 속한다.,재현성 있는 용출 양상 관측이 힘든 난용성 약물은 제3군에 속한다.,비교용출시험만으로 생물학적동등성시험을 대체하는 약물은 제2군에 속한다.,난용성 약물을 고체분산체로 만들면 용출이 흡수의 율속단계가 되어 제4군에 속하게 된다.,A,
148,pharm,2019,2,69,신장에서의 약물 배설에 대한 설명으로 옳은 것은?,근위요세관에는 유기 음이온 수송체가 존재한다.,약물의 사구체 여과는 능동수송에 의해 일어난다.,요의 pH가 높아지면 약산성 약물의 재흡수가 증가한다.,혈장단백 결합률이 높아질수록 사구체 여과속도는 증가한다.,약물의 수용성이 클수록 원위요세관에서의 재흡수가 증가한다.,A,
