,subject,year,period,q_number,question,A,B,C,D,E,answer,cot
72,doctor,2012,2,23,"33세 남자가 왼쪽 다리가 아파서 왔다. 약 1년 전부터 걸으면 종아리에 통증이 있었으며 최근에는
가만히 있어도 통증을 느낀다고 하였다. 15년간 하루 한 갑의 담배를 피워왔으며 당뇨병, 고혈압은
없었다. 왼쪽 종아리는 오른쪽에 비해 가늘어져 있었고 차갑게 느껴졌다. 양쪽 넙다리동맥, 오금동맥
맥박은 잘 만져졌으나 왼쪽 발등동맥, 뒤정강동맥 맥박은 만져지지 않았다. 진단은?",레이노병(Raynaud's disease),결절동맥주위염(periarteritis nodosa),거대세포동맥염(giant cell arteritis),폐쇄혈전혈관염(thromboangiitis obliterans),혈전색전증(thromboembolism),D,
73,doctor,2012,2,24,"58세 남자가 갑자기 숨이 차고 왼쪽 가슴이 아파서 병원에 왔다. 40갑 년의 흡연자로 3년 전부터
빨리 걸으면 숨이 차다고 하였다. 4일 전부터 기침, 가래가 있었고, 오늘 숨을 들이 쉴 때 갑자기
왼쪽 가슴이 아프면서 숨이 찼다. 혈압 140/90 mmHg, 맥박 110회/분, 호흡 30회/분, 체온 36.9℃
이었다. 왼쪽 가슴과 목을 만졌을 때 비빔소리(crepitus) 가 났고 왼쪽 폐에서 호흡음이 들리지
않았다. 진단은?",폐렴(pneumonia),폐공기증(emphysema),공기가슴증(pneumothorax),가슴막삼출(pleural effusion),폐색전증(pulmonary embolism),C,
74,doctor,2012,2,25,"55세 여자가 교통사고로 인한 작은창자 파열로 수술을 받았다. 창상감염으로 세팔로스포린을
계속 사용하였으며, 수술 후 7일 경부터 물설사, 발열(38.3℃), 복통이 생겼다. 복부에 압통이나
반동압통은 없었다. 검사 결과는 다음과 같다. 치료는?
대변 잠혈검사 : 양성
대장내시경 검사 : 직장 점막 부종과 회백색 플라크(plaque) 가 관찰됨",겐타마이신,암피실린,클린다마이신,메트로니다졸,시프로플록사신,D,
75,doctor,2012,2,26,"48세 남자가 의식을 잃어 응급실에 왔다. 도착 당시 호흡이 없고 맥박이 만져지지 않았다.
심폐소생술 및 세동제거기(defibrillator) 로 심장율동전환(cardioversion) 을 시행하였으나 반응이
없었다. 투여할 약제는?",리도카인(lidocaine),에피네프린(epinephrine),글루콘산칼슘(calcium gluconate),마그네슘황산염(magnesium sulfate),중탄산염나트륨(sodium bicarbonate),B,
76,doctor,2012,2,27,상처감염(wound infection) 을 줄이기 위해 항생제를 예방적으로 투여해야 하는 경우는?,대장절제술,대장내시경,탈장꿰맴술(herniorrhaphy),유방절제술,갑상샘절제술,A,
77,doctor,2012,2,29,"60세 남자가 정신분열병으로 진단받고 한 달 전부터 클로르프로마진(chlorpromazine) 을
복용 중이었다. 최근 들어 입이 마르고, 물체가 뿌옇게 보이고, 배뇨장애, 변비 등을 호소하였다.
이틀 전부터 갑자기 의식이 혼미해지고 가족들을 알아보지 못해 응급실로 왔다. 이와 관련된
신경전달물질은?",도파민,세로토닌,히스타민,아드레날린,아세틸콜린,E,
78,doctor,2012,2,30,"순환기내과를 전공한 내과 전문의가 병원을 개설하였다. 건강검진을 위해 구강내과를 전공한
치과의사를 두고 진료에 필요한 시설과 장비를 갖추었다. 이 병원에 표시할 수 있는 진료과목은?",치과,한방내과,순환기내과,소아흉부외과,소아심장과,A,
79,doctor,2012,2,31,"내과개원의 ‘갑’은 45세 남자를 역류성식도염으로 2개월 동안 치료하였다. 타 지역의 의사 ‘을’이
해당 환자의 진료경과에 대한 소견을 송부해 줄 것을 요청하였다. 의사 ‘갑’이 하여야 할 옳은 조치는?",관할 보건소장의 승인을 받아 송부,관할 의사회 지부의 승인을 받아 송부,해당 환자나 환자 보호자의 동의를 받아 송부,환자에게 도움이 될 것으로 의사가 판단되면 송부,환자 본인이 직접 진료기록 사본 발급을 요청하도록 하여 송부,C,
80,doctor,2012,2,32,"광역시에서 개인 의원을 개설하고 있는 의사가 부득이한 사유로 3개월 동안 한시적으로 휴업하고자
한다. 진료기록부의 보관방법으로 옳은 것은?",관할 의사회 지부에 넘겨 보관,휴업신고서와 함께 광역시장에게 넘김,인접 의료기관의 개설자인 의사가 보관하도록 넘김,관할 국민건강보험관리공단 지역사무소에 넘겨 보관,보관계획서를 제출하여 관할 보건소장의 허가를 받고 직접 보관,E,
81,doctor,2012,2,33,병원에서 금연구역과 흡연구역의 지정기준은?,진료 공간을 금연구역으로 지정,시설 전체를 금연구역으로 지정,건물의 외부 비상통로 전체를 흡연구역으로 지정,보호자 대기실 일부를 구획하여 흡연구역으로 지정,층별로 별도의 흡연시설을 설치하여 흡연구역으로 지정,B,
82,doctor,2012,2,34,의사면허 취득이 가능한 사람은?,금치산자,한정치산자,대마 중독자,파산선고를 받은 자,향정신성의약품 중독자,D,
83,doctor,2012,2,35,"혈액원에서 헌혈자로부터 혈액을 채혈하여 혈액의 적격 여부를 검사하였다. 헌혈자에게 통보하는
결과는?",매독검사,당화혈색소검사,적혈구용적률검사,A형간염 항체검사,후천성면역결핍증검사,A,
84,doctor,2012,2,36,"의사 ‘갑’은 치과의사, 간호사 등으로 진료팀을 만들어 한 농촌지역의 경로당에서 그 지역 주민
다수를 대상으로 건강진단을 계획하였다. 건강진단 실시 전에 취할 올바른 조치는?",별도의 신고절차 없이 실시,3일 전까지 해당 지역 관할 보건소장에게 신고,3일 전까지 해당 지역 관할 의사회 지부에 신고,3일 전까지 의사 ‘갑’이 소속된 의사회 지부에 신고,3일 전까지 의사 ‘갑’이 소속된 의료기관 관할 보건소장에게 신고,B,
85,doctor,2012,2,37,"‘시’ 지역에 소재한 ‘○○가정의학과의원’이 디지털방사선촬영장치(digital radiography system) 를
설치운영하려고 할 때 누구에게 신고해야 하는가?",시장,도지사,보건소장,국민건강보험관리공단,대한영상의학회 정도관리위원회,A,
86,doctor,2012,2,38,감염병 표본감시기관에 의한 표본감시의 대상이 되는 감염병은?,풍진,A형간염,폐흡충증,브루셀라증,비브리오패혈증,C,
87,doctor,2012,2,39,요양병원에 입원 가능한 사람은?,수두 환자,활동성 결핵 환자,만성정신분열병 환자,상해 후 회복기간에 있는 자로서 요양이 필요한 자,인체면역결핍바이러스에 감염된 자로 타인에게 감염시킬 우려가 있는 자,D,
88,doctor,2012,2,40,"의원에 대한 요양급여비용은 국민건강보험관리공단의 이사장과 대한의사협회장의 계약으로
정한다. 이 경우 계약기간은?",1년,2년,3년,4년,5년,A,
89,doctor,2012,2,41,"‘시’ 지역에서 단독으로 의원을 개설한 의사가 2개월 동안 해외연수를 계획하고 있다. 그 기간
동안 다른 의사에게 진료를 담당하게 하려고 할 때 옳은 조치는?",건강보험심사평가원에 의료기관 개설자 변경신고,의료기관 개설신고 사항의 변경신고서를 시장에게 제출,의료기관 개설허가 사항의 변경신청서를 도지사에게 제출,휴업신고서를 시장에게 제출하고 다른 의사 명의로 의료기관 개설신고,휴업신고서를 시장에게 제출하고 다른 의사 명의로 의료기관 개설허가 신청,B,
90,doctor,2012,2,42,"의료기관이 최근에 구입한 고가의 자기공명영상촬영장치를 광고하고자 한다. 의료광고심의위원회의
심의를 거치지 않고 그 내용을 광고할 수 있는 매체는?",일간신문,인터넷신문,원내 비치 목적의 소책자,매월 정기적으로 발행되는 잡지,의료기관 건물 벽면의 옥외 현수막,C,
91,doctor,2012,2,43,"5명의 전문의가 의료에 종사하는 척추전문병원에서 당해 의료기관에서 투약 또는 투약하기
위하여 교부하는 마약에 관한 기록을 작성, 비치 및 보존하는 사람은?",의료기관의 대표자,의료기관의 대표 약사,마약류취급의료업자인 의사,마약류소매업자인 약국개설자,마약류관리자로 지정받은 약사,E,
92,doctor,2012,2,44,"향정신성의약품은 의료기관에서 원활한 조제를 목적으로 업무시간 중 조제대에 비치할 수 있다.
이 경우를 제외하고 향정신성의약품의 보관은?",잠금장치가 설치된 장소에 보관,봉함증지로 봉함하여 냉암소에 보관,일반의약품과 함께 견고한 장소에 보관,이중으로 잠금장치가 된 철제금고에 보관,황색으로 ‘향정신성’이라는 문자로 표시한 별도 용기에 보관,A,
93,doctor,2012,2,45,"응급의료기관이 응급환자에게 응급의료를 제공하고 그 비용을 받지 못하였다. 그 비용 가운데
본인이 부담하여야 하는 금액에 대해 대불을 받고자 할 때 이를 청구하는 기관은?",권역응급의료센터장,응급의료정보센터장,건강보험심사평가원장,지역응급의료위원회 위원장,중앙응급의료위원회 위원장,C,
94,doctor,2012,2,46,"‘○○병원’에 근무하는 의사 ‘갑’은 발열과 복통, 설사를 호소하여 병원에 입원한 18세의 남자를
A형간염으로 진단하고 이를 소속 의료기관의 장에게 보고하였다. 보고를 받은 의료기관의 장이
이를 보건소장에게 신고해야할 기한은?",지체없이,5일 이내,7일 이내,14일 이내,30일 이내,A,
95,doctor,2012,2,47,보건의료기본법에서 정한 의사의 책임에 해당하는 것은?,지역주민의 기본 보건의료 수요 파악,지역주민의 건강관리 방안 수립과 교육,지역보건의료계획 수립에 참여하여 자료제공,진료 요청을 받은 때 정당한 이유없는 진료거부 금지,공공보건의료기관과 민간보건의료기관 간의 상호협력체계 수립,D,
96,doctor,2012,2,48,"중증급성호흡기증후군(SARS) 이 유행한 지역에서 환자와 접촉한 사람이 여행을 마친 후 국내에
입국하였다. 증상은 없으나 중증급성호흡기증후군의 발생이 의심되어 건강상태를 감시하도록 할
때 최대 감시기간은?",5일,6일,7일,10일,14일,D,
97,doctor,2012,2,49,"인체면역결핍바이러스에 감염된 자의 사체를 검안한 의사 또는 의료기관은 이를 누구에게 신고
하여야 하는가?",관할 경찰서장,관할 보건소장,질병관리본부장,보건환경연구원장,후천성면역결핍증대책위원회 위원장,B,
98,doctor,2012,3,1,"45세 남자가 2일 전부터 헛소리를 하여 응급실에 실려 왔다. 혈압 120/80 mmHg, 맥박 90회/분,
호흡 15회/분, 체온 36.8℃ 이었다. 환자는 큰 소리로 질문을 하면 대답은 하였으나 자꾸 자려고
하였다. 공막은 노랗고 간은 만져지지 않았으며 복부에 이동둔탁음(shifting dullness) 이 있었다.
퍼덕떨림(flapping tremor) 이 관찰되었다. 혈액검사결과는 다음과 같다. 치료는?
혈색소 11.3 g/dL, 백혈구 4,500/mm^3, 혈소판 89,000/mm^3 
아스파르테이트 아미노전달효소 20 U/L, 알라닌 아미노전달효소 30 U/L 
총 빌리루빈 5.0 mg/dL,  알부민 2.5 g/dL, 감마글루타밀전달효소 70 U/L 
프로트롬빈시간 16초(참고치, 12.7~15.4), 암모니아 150 μg/dL (참고치, 19~60) 
크레아티닌 1.2 mg/dL,  HBsAg(+), anti-HBs(-), anti-HCV(-) ",락툴로오스(lactulose),세포탁심(cefotaxime),털리프레신(terlipressin),옥트레오티드(octreotide),스피로놀락톤(spironolactone),A,
99,doctor,2012,3,2,"55세 남자가 300 mL 정도의 흑색변을 본 후 응급실로 왔다. 얼굴은 창백하였다. 혈압 100/60
mmHg, 맥박 110회/분 이었다. 코위관 삽입 후 세척에서 커피 찌꺼기 모양의 흡인물이 관찰되었다.
혈액검사 결과는 다음과 같다. 시행할 검사는?
혈색소 10.1 g/dL, 백혈구 8,500/mm^3, 혈소판 280,000/mm^3,
아스파르테이트 아미노전달효소 28 U/L, 알라닌 아미노전달효소 35 U/L,
알부민 3.5 g/dL, 총 빌리루빈 1.0 mg/dL",혈관조영술,상부위장관내시경,상부위장관조영술,복부컴퓨터단층촬영,적혈구동위원소스캔,B,
100,doctor,2012,3,3,"50세 남자가 소화가 안 되어 병원에 왔다. 상부위장관내시경에서 위 날문방(antrum) 에 약 1 cm
크기의 편평한 융기터가 있었다. 조직검사결과는 고분화 샘암종이었다. 위벽 침범 정도를 알아보기
위한 검사는?",복부초음파,내시경초음파,상부위장관조영술,복부컴퓨터단층촬영,복부양전자방출컴퓨터단층촬영(PET- CT),B,
101,doctor,2012,3,4,"50세 남자가 오른쪽 윗배 불편감과 만성피로로 왔다. 혈압 140/80 mmHg, 맥박 60회/분, 호흡
12회/분, 체온 36.9℃ 이었다. 혈액검사 결과이다. 다음으로 시행할 검사는?
혈색소 11.9 g/dL, 백혈구 3,400/mm^3, 혈소판 107,000/mm^3, 알부민 3.5 g/dL,
총 빌리루빈 2.0 mg/dL,  아스파르테이트 아미노전달효소 52 U/L 
알라닌 아미노전달효소 58 U/L, 알칼리 인산분해효소 278 U/L 
감마글루타밀전달효소 87 U/L, HBsAg(+), anti-HBs(-), anti-HCV(-) 
알파태아단백질 400 ng/mL (참고치, 0~8.5) ",간조직검사,역행쓸개이자관조영술,상부위장관내시경,간쓸개관 동위원소스캔,복부 컴퓨터단층촬영,E,
102,doctor,2012,3,5,"70세 여자가 2일 전부터 몸살기운과 함께 식욕이 없어져서 병원에 왔다. 5년 전 건강검진에서
만성 C형간염이 있다고 들었으나, 항바이러스제 치료는 받지 않았다. 혈압 120/80 mmHg, 맥박
90회/분, 호흡 12회/분, 체온 37.9℃ 이었다. 복부에서 압통 및 반동압통은 있었으나 경직은 없었
다. 검사 결과는 다음과 같다. 진단은?
혈액 : 혈색소 12 g/dL, 백혈구 12,000/mm^3, 혈소판 150,000/mm^3 
아스파르테이트 아미노전달효소 90 U/L, 알라닌 아미노전달효소 100 U/L 
알칼리 인산분해효소 90 U/L (참고치, 33∼96), 총 빌리루빈 2.8 mg/dL, 
알부민 3.5 g/dL, 혈액요소질소/크레아티닌 20/1.1 mg/dL,  알파태아단백질 10 ng/mL
복수 : 백혈구 750/mm^3 (중성구 50%), 적혈구 10/mm^3, 알부민 2.5 g/dL",간 고름집,간콩팥증후군,간세포암종파열,소화성궤양천공,원발세균복막염,E,
103,doctor,2012,3,6,"29세 남자가 항문통증으로 병원에 왔다. 하루 전 대변을 본 후 통증이 시작되었다. 항문피부선(anal
verge) 외측에 팥알모양의 압통이 있는 단단한 덩이가 만져졌으며 열감은 없었다. 직장손가락검사에서
직장 안에 만져지는 덩이는 없었다. 진단은?",항문샛길,급성항문열창,혈전 외치핵,감돈 내치핵,항문주위 고름집,C,
104,doctor,2012,3,7,"35세 남자가 3시간 전 갑자기 발생한 복통으로 응급실에 왔다. 평소 공복 시 속쓰림이 있었으며
제산제를 먹으면 호전되었다고 하였다. 복부는 널빤지처럼 단단하였고, 압통 및 반동압통이 복부
전반에 있었다. 혈압 130/90 mmHg, 맥박 100회/분, 호흡 20회/분, 체온 38.2℃ 이었다. 혈액검사
결과이다. 원인은?
혈색소 13.5 g/dL, 백혈구 18,500/mm^3, 혈소판 180,000/mm^3 
총빌리루빈 1.3 mg/dL,  아스파르테이트 아미노전달효소(AST) 65 U/L 
알라닌 아미노전달효소(ALT) 45 U/L, 아밀라아제 140 U/L ",장폐쇄증,창자겹침증(intussusception),급성쓸개염,급성이자염,소화성궤양 천공,E,
